baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	
AC063943.2 (ENSG00000288623)	21.91348931	0.426522666	1.830551217	0.233002312	0.81575961	0.980216793
AL592295.6 (ENSG00000288670)	231.4782784	0.079594603	0.342669393	0.23227812	0.816322005	0.980216793
TIMM10 (ENSG00000134809)	2696.526525	-0.113956857	0.491109688	-0.232039522	0.816507317	0.980268246
DGCR2 (ENSG00000070413)	5270.903697	-0.100380273	0.434129766	-0.231221816	0.817142482	0.980281052
TXLNA (ENSG00000084652)	7189.297108	0.072214567	0.312483656	0.231098702	0.817238124	0.980281052
PSMA7 (ENSG00000101182)	23633.08137	0.074645501	0.322590445	0.231394025	0.817008707	0.980281052
THG1L (ENSG00000113272)	1476.641688	0.107339546	0.463290157	0.231689675	0.816779051	0.980281052
PEDS1-UBE2V1 (ENSG00000124208)	475.8809702	-0.152994493	0.660890971	-0.231497327	0.816928462	0.980281052
KRT34 (ENSG00000131737)	41.05014789	-0.318490012	1.377823319	-0.231154465	0.817194804	0.980281052
UHRF2 (ENSG00000147854)	2779.864989	0.065325916	0.282673717	0.231100069	0.817237062	0.980281052
RPL7A (ENSG00000148303)	81088.17984	-0.091700054	0.395420314	-0.231905269	0.816611592	0.980281052
ZNF577 (ENSG00000161551)	240.37313	-0.196581909	0.849211761	-0.231487502	0.816936094	0.980281052
IGFBP7 (ENSG00000163453)	6522.190348	0.365216788	1.57800028	0.23144279	0.816970826	0.980281052
RPL4 (ENSG00000174444)	113466.913	-0.088922897	0.384687779	-0.231156022	0.817193594	0.980281052
GVQW3 (ENSG00000179240)	733.862202	0.124057851	0.536183892	0.231371835	0.817025944	0.980281052
SF3A3 (ENSG00000183431)	7871.415719	0.054986193	0.237943554	0.231089232	0.81724548	0.980281052
PTRH1 (ENSG00000187024)	440.2855572	0.112212576	0.485453112	0.231150183	0.81719813	0.980281052
TMEM221 (ENSG00000188051)	25.32832166	0.27743626	1.197663627	0.231647897	0.816811503	0.980281052
AC019080.1 (ENSG00000213963)	87.08991506	-0.177368669	0.76573646	-0.231631479	0.816824256	0.980281052
PPIAP29 (ENSG00000214975)	14.37196358	-0.128120297	0.552595618	-0.231851815	0.816653111	0.980281052
TAS2R31 (ENSG00000256436)	7.688311641	0.14963144	0.647128175	0.231223806	0.817140936	0.980281052
AC022405.1 (ENSG00000259254)	1.180577277	-0.319474993	1.378918461	-0.231685195	0.816782531	0.980281052
TUBB2A (ENSG00000137267)	5169.474815	-0.141245473	0.612081298	-0.230762603	0.817499236	0.980348718
ILDR1 (ENSG00000145103)	118.6320818	-0.339031875	1.469684599	-0.230683423	0.817560752	0.980348718
TRPT1 (ENSG00000149743)	985.8384759	-0.090975619	0.394289623	-0.230732979	0.817522251	0.980348718
ANXA5 (ENSG00000164111)	23916.03423	-0.176175799	0.763466006	-0.230757882	0.817502903	0.980348718
AC092171.3 (ENSG00000234432)	75.3620353	-0.225133142	0.975671336	-0.230746906	0.817511431	0.980348718
RN7SL145P (ENSG00000244357)	2.612526122	0.164996849	0.715288948	0.230671604	0.817569935	0.980348718
AL353622.1 (ENSG00000270605)	70.50958315	0.164698206	0.713441644	0.230850284	0.817431115	0.980348718
DKK4 (ENSG00000104371)	2.132123905	0.331318376	1.436762085	0.230600723	0.817625006	0.980368836
CSTB (ENSG00000160213)	6762.404512	0.145968686	0.633401464	0.230452082	0.817740494	0.980409369
CHRNA5 (ENSG00000169684)	1075.835508	-0.127667946	0.554210396	-0.23036007	0.817811986	0.980409369
AL031705.1 (ENSG00000260646)	1.530135701	-0.203906343	0.884736851	-0.230471177	0.817725658	0.980409369
RBAK-RBAKDN (ENSG00000272968)	5.567253401	-0.173712898	0.754055653	-0.230371454	0.817803141	0.980409369
LINC00667 (ENSG00000263753)	1183.801493	-0.228366479	0.991720416	-0.230273044	0.817879605	0.980435781
AC104521.1 (ENSG00000269425)	1.621971563	-0.20984941	0.911464818	-0.230233143	0.817910609	0.980435781
AKAP13 (ENSG00000170776)	4827.98153	0.108871976	0.473070692	0.230138915	0.817983827	0.980477641
AC005343.4 (ENSG00000285627)	2.087660633	-0.239260108	1.039902747	-0.230079311	0.818030141	0.98048725
RIN3 (ENSG00000100599)	1129.001453	0.21457643	0.934864545	0.22952676	0.818459524	0.980551769
SCPEP1 (ENSG00000121064)	2929.706956	0.122415266	0.533384849	0.229506456	0.818475303	0.980551769
HTR2B (ENSG00000135914)	16.64972808	0.180311038	0.786282588	0.229320909	0.818619504	0.980551769
DOCK11 (ENSG00000147251)	865.1784424	-0.20508676	0.892294766	-0.22984194	0.818214593	0.980551769
CDS1 (ENSG00000163624)	1019.346842	0.241582873	1.05383277	0.229242134	0.818680726	0.980551769
RGS19 (ENSG00000171700)	954.973709	-0.110994373	0.484417944	-0.22912936	0.818768375	0.980551769
NINJ2 (ENSG00000171840)	86.03422585	0.327604609	1.429612127	0.229156289	0.818747445	0.980551769
LRRC63 (ENSG00000173988)	86.41014522	0.36998565	1.61121698	0.229631176	0.818378379	0.980551769
RP1L1 (ENSG00000183638)	13.8017944	-0.191222668	0.834701118	-0.229091185	0.818798045	0.980551769
PIGCP1 (ENSG00000213713)	127.4844461	-0.133294112	0.581402131	-0.229263198	0.818664356	0.980551769
TSBP1-AS1 (ENSG00000225914)	11.15403989	-0.23328875	1.017997761	-0.229164306	0.818741214	0.980551769
AL157373.2 (ENSG00000229896)	2.12187716	-0.236406442	1.031871508	-0.229104535	0.818787669	0.980551769
AC068533.4 (ENSG00000249319)	23.05987329	0.187611035	0.819174942	0.229024382	0.818849966	0.980551769
FAR1-IT1 (ENSG00000254791)	1.39198854	0.207856507	0.904009017	0.229927471	0.818148129	0.980551769
LGR4-AS1 (ENSG00000254862)	1.388358422	0.29187019	1.273596713	0.229170024	0.81873677	0.980551769
AC011939.1 (ENSG00000259924)	3.344846853	0.193675231	0.845540116	0.229055047	0.818826132	0.980551769
ZNF649-AS1 (ENSG00000268095)	1.509268056	0.349455885	1.520763084	0.229789826	0.818255091	0.980551769
LPP-AS2 (ENSG00000270959)	148.5598809	0.179267933	0.779856498	0.229872974	0.818190477	0.980551769
AL355377.1 (ENSG00000273597)	3.363913674	-0.226041499	0.986314861	-0.229177829	0.818730704	0.980551769
LINC01338 (ENSG00000281327)	13.35629451	-0.311709209	1.360518725	-0.229110562	0.818782985	0.980551769
RAB40C (ENSG00000197562)	1163.510161	-0.109899028	0.480259059	-0.228832807	0.818998867	0.980552663
AC079760.2 (ENSG00000243144)	2.812476811	0.336563329	1.470322316	0.228904456	0.818943177	0.980552663
AL136981.2 (ENSG00000275318)	18.78317525	0.134821018	0.588927491	0.228926346	0.818926163	0.980552663
AC025280.2 (ENSG00000279622)	1.536863075	0.269832729	1.179203218	0.228826316	0.819003912	0.980552663
XPO5 (ENSG00000124571)	6962.306977	0.072689891	0.318112423	0.228503779	0.819254618	0.980595839
LINC01359 (ENSG00000226891)	3.860196287	-0.210944242	0.923233106	-0.22848427	0.819269783	0.980595839
AP000692.1 (ENSG00000228107)	6.326803142	-0.131051904	0.57327452	-0.228602353	0.819177996	0.980595839
CHCHD4P3 (ENSG00000236156)	1.737702756	0.216375614	0.946604435	0.228580816	0.819194736	0.980595839
AC129492.3 (ENSG00000263620)	79.53324186	-0.155249633	0.679178146	-0.228584553	0.819191832	0.980595839
AL512283.3 (ENSG00000287818)	3.260315099	-0.358052879	1.565906887	-0.228655281	0.819136855	0.980595839
NUP133 (ENSG00000069248)	5438.064983	-0.071676278	0.314519009	-0.227891722	0.819730418	0.980639908
PDLIM4 (ENSG00000131435)	1198.141528	0.381282286	1.671053798	0.228168768	0.819515041	0.980639908
IDH1 (ENSG00000138413)	10515.39136	0.126891728	0.555983078	0.228229479	0.819467845	0.980639908
TRMT61B (ENSG00000171103)	1130.34762	-0.080515729	0.353161039	-0.227985877	0.81965722	0.980639908
SMIM30 (ENSG00000214194)	2212.016894	0.065705724	0.288164437	0.228014688	0.819634822	0.980639908
TBC1D26 (ENSG00000214946)	3.58025433	0.29075281	1.275153317	0.228014001	0.819635356	0.980639908
AL358781.2 (ENSG00000230289)	1.835525675	-0.245549486	1.07721198	-0.227949086	0.819685822	0.980639908
AC090286.3 (ENSG00000235672)	1.774947076	0.22177189	0.973103372	0.227901676	0.81972268	0.980639908
AC005726.2 (ENSG00000264044)	13.88628086	-0.104699934	0.459439645	-0.227886156	0.819734746	0.980639908
AL603750.1 (ENSG00000280099)	55.79573138	-0.17419151	0.763855096	-0.228042611	0.819613115	0.980639908
AL356481.3 (ENSG00000280758)	5.290717722	-0.1748317	0.765644909	-0.22834567	0.819377522	0.980639908
GTF2IP12 (ENSG00000283050)	414.1934453	-0.110060554	0.483048751	-0.227845644	0.819766241	0.980639908
BANF1P3 (ENSG00000237758)	4.470990229	0.196338918	0.861974935	0.22777799	0.819818838	0.980657006
EGF (ENSG00000138798)	194.6368319	0.273792401	1.203325527	0.227529787	0.82001181	0.980750367
NAGA (ENSG00000198951)	2130.028718	-0.081462225	0.357932465	-0.22759105	0.819964179	0.980750367
AP000873.1 (ENSG00000241020)	24.82687862	-0.151683131	0.666585918	-0.227552258	0.819994339	0.980750367
EMILIN2 (ENSG00000132205)	414.2450162	0.237864685	1.045714884	0.227466099	0.820061328	0.980763774
PCDHB14 (ENSG00000120327)	338.2939117	-0.226377726	0.996572276	-0.227156355	0.820302164	0.980868526
STK26 (ENSG00000134602)	2754.814991	-0.115597041	0.508701168	-0.227239582	0.820237451	0.980868526
RBM12B (ENSG00000183808)	2677.923286	-0.069621778	0.306304693	-0.227295827	0.820193718	0.980868526
PPIA (ENSG00000196262)	102642.1142	-0.071998067	0.316950674	-0.227158587	0.820300429	0.980868526
TRNP1 (ENSG00000253368)	2029.309214	0.215183359	0.947543086	0.22709612	0.820349001	0.980878718
AMZ2 (ENSG00000196704)	4302.742859	-0.097027089	0.4274733	-0.226978127	0.82044075	0.980902935
ZNF350 (ENSG00000256683)	405.5828941	-0.140271956	0.618015646	-0.226971528	0.820445881	0.980902935
AL353593.1 (ENSG00000269934)	34.95413498	0.195334016	0.860964677	0.226878084	0.820518544	0.980944001
OSTM1 (ENSG00000081087)	2633.462787	-0.136325481	0.602138085	-0.226402355	0.820888496	0.980953348
MECOM (ENSG00000085276)	1561.627635	0.26616911	1.179908527	0.225584529	0.821524574	0.980953348
ABHD17B (ENSG00000107362)	1198.15195	-0.090159041	0.39992595	-0.225439337	0.821637513	0.980953348
ZAP70 (ENSG00000115085)	5.945412878	0.227983102	1.008695215	0.226017828	0.821187554	0.980953348
PIGT (ENSG00000124155)	11712.05584	0.085674452	0.378697644	0.226234446	0.821019081	0.980953348
INTS11 (ENSG00000127054)	5333.494778	-0.063707095	0.281116912	-0.226621354	0.820718186	0.980953348
HIRIP3 (ENSG00000149929)	2010.637925	0.079780375	0.35260491	0.226259968	0.820999232	0.980953348
DAB2 (ENSG00000153071)	3219.051001	0.301306411	1.333836659	0.225894534	0.821283449	0.980953348
TMSB15B (ENSG00000158427)	297.3704612	-0.232738976	1.027784117	-0.226447337	0.820853514	0.980953348
SHC1 (ENSG00000160691)	15354.36301	-0.147559938	0.65113326	-0.226620182	0.820719098	0.980953348
ZBTB44-DT (ENSG00000175773)	1.583937013	-0.222016738	0.983821015	-0.225667814	0.821459793	0.980953348
GJC3 (ENSG00000176402)	10.1821431	-0.193336019	0.856457509	-0.225739184	0.82140428	0.980953348
CD163L1 (ENSG00000177675)	722.9335512	0.310672317	1.372928644	0.226284387	0.820980241	0.980953348
C1orf105 (ENSG00000180999)	2.792846003	0.267467631	1.181014673	0.226472742	0.820833757	0.980953348
C11orf87 (ENSG00000185742)	1.409256459	-0.406351322	1.802319499	-0.225460204	0.821621281	0.980953348
CYP2B6 (ENSG00000197408)	6.274819995	0.464888809	2.051809161	0.226575072	0.820754178	0.980953348
YWHAZP10 (ENSG00000217624)	19.56271936	0.121324332	0.536450754	0.226161173	0.821076068	0.980953348
AC099066.2 (ENSG00000227496)	72.30466691	-0.328098544	1.447962542	-0.226593254	0.820740038	0.980953348
SACS-AS1 (ENSG00000229558)	3.581924824	-0.27471549	1.217686321	-0.225604481	0.821509056	0.980953348
RPSAP41 (ENSG00000239626)	4.023233535	0.28700597	1.265472715	0.226797438	0.820581256	0.980953348
AC007566.1 (ENSG00000244055)	108.5546769	-0.103089482	0.455215548	-0.226463007	0.820841328	0.980953348
AP003392.3 (ENSG00000255114)	33.43724206	0.211231033	0.936635228	0.225521128	0.821573891	0.980953348
AL136295.4 (ENSG00000259522)	155.2225633	0.167223019	0.74060189	0.225793401	0.82136211	0.980953348
AL662844.4 (ENSG00000272501)	73.11830537	-0.112521109	0.497558434	-0.226146522	0.821087462	0.980953348
AC092718.7 (ENSG00000278985)	28.22310579	-0.132020742	0.584796312	-0.225755086	0.821391911	0.980953348
AC109454.4 (ENSG00000279469)	1.328562198	0.182662887	0.809866213	0.225546991	0.821553773	0.980953348
AL451007.2 (ENSG00000282317)	1.340284262	-0.29544186	1.309214569	-0.225663437	0.821463197	0.980953348
AC009403.2 (ENSG00000283128)	16.48685051	0.152127555	0.673016899	0.226038239	0.82117168	0.980953348
AL645768.1 (ENSG00000286502)	7.516050023	-0.357258921	1.57989227	-0.226128659	0.821101355	0.980953348
NUDCD1 (ENSG00000120526)	3901.888722	-0.086855146	0.385398878	-0.225364293	0.821695887	0.980977296
HIVEP1 (ENSG00000095951)	1296.083347	-0.078401155	0.347992144	-0.225295761	0.821749197	0.980995195
AC245884.9 (ENSG00000268496)	1.408724254	0.26969229	1.197445407	0.225223036	0.82180577	0.981016987
XPO7 (ENSG00000130227)	7390.923556	-0.05599473	0.2487455	-0.225108515	0.821894857	0.981017028
DZIP1L (ENSG00000158163)	300.3621661	-0.183429118	0.814782052	-0.225126606	0.821880784	0.981017028
DAPK1 (ENSG00000196730)	1888.669327	-0.321475921	1.428304374	-0.22507522	0.821920758	0.981017028
HAGHL (ENSG00000103253)	796.4993664	-0.152613009	0.678999153	-0.224761707	0.822164657	0.981079448
POLE4 (ENSG00000115350)	2294.056319	0.13766344	0.612329252	0.22481931	0.822119844	0.981079448
C12orf60 (ENSG00000182993)	150.2958443	-0.129519002	0.576084064	-0.224826566	0.822114198	0.981079448
RASGRP3-AS1 (ENSG00000237133)	1.372631066	-0.216827843	0.964663136	-0.224770529	0.822157794	0.981079448
AC063960.2 (ENSG00000285973)	6.187873867	0.175876615	0.782197767	0.224849293	0.822096518	0.981079448
HBEGF (ENSG00000113070)	1099.683668	0.183133112	0.815956535	0.224439788	0.822415114	0.981222679
EXOC6B (ENSG00000144036)	2407.304706	-0.116417327	0.518769788	-0.224410384	0.822437992	0.981222679
MMUT (ENSG00000146085)	1712.001115	-0.070049407	0.312075652	-0.224462902	0.82239713	0.981222679
AC079305.1 (ENSG00000222043)	3.233111248	0.172310275	0.767334239	0.224557	0.822323919	0.981222679
NUMA1 (ENSG00000137497)	16439.00914	-0.090870721	0.405061454	-0.224338109	0.822494225	0.981244043
PTPRG (ENSG00000144724)	2292.174824	0.237616188	1.060295567	0.224103726	0.822676593	0.981324425
SMN1 (ENSG00000172062)	3298.195797	0.069083149	0.308225737	0.224131668	0.822654852	0.981324425
AL355432.1 (ENSG00000254396)	1.961232477	0.337588576	1.506244346	0.224126037	0.822659233	0.981324425
SS18L2 (ENSG00000008324)	1053.353407	0.085542736	0.386852501	0.221124941	0.824995151	0.981354473
COX15 (ENSG00000014919)	3730.223665	0.085450876	0.393943099	0.216911723	0.828277141	0.981354473
TYMP (ENSG00000025708)	312.5577254	0.150443265	0.686146357	0.219258272	0.826448865	0.981354473
EIPR1 (ENSG00000032389)	2319.226689	0.071820075	0.33115722	0.216876066	0.82830493	0.981354473
WNK1 (ENSG00000060237)	11582.37151	0.074754767	0.347321303	0.215232312	0.8295862	0.981354473
POLR1H (ENSG00000066379)	947.0749478	-0.079084288	0.3662177	-0.215948841	0.829027625	0.981354473
FAM50A (ENSG00000071859)	4538.777652	0.080080632	0.367957315	0.217635657	0.827713	0.981354473
SMC1A (ENSG00000072501)	20549.07676	0.081801102	0.373530116	0.218994662	0.826654206	0.981354473
NOTCH3 (ENSG00000074181)	3198.293032	-0.24489694	1.12630677	-0.217433604	0.827870446	0.981354473
IGSF9 (ENSG00000085552)	756.6462983	-0.30041658	1.35433591	-0.221818367	0.824455281	0.981354473
HSD3B7 (ENSG00000099377)	871.9900436	0.170892579	0.78060465	0.218923343	0.826709763	0.981354473
LMF2 (ENSG00000100258)	4131.53227	-0.107725929	0.497592119	-0.216494444	0.828602356	0.981354473
MYBL2 (ENSG00000101057)	12021.83189	0.095064654	0.435010147	0.218534337	0.827012808	0.981354473
MYL12A (ENSG00000101608)	15823.70845	0.084531078	0.379912898	0.222501206	0.823923735	0.981354473
MXRA5 (ENSG00000101825)	11.63549669	-0.33209352	1.488719182	-0.223073313	0.823478448	0.981354473
MCTS2P (ENSG00000101898)	112.1522664	-0.160100963	0.717484179	-0.223142151	0.823424873	0.981354473
INTS6 (ENSG00000102786)	2723.416566	-0.055720402	0.257368023	-0.216500874	0.828597344	0.981354473
DTWD1 (ENSG00000104047)	1462.207473	-0.109320256	0.50759452	-0.21536926	0.829479435	0.981354473
RIPK2 (ENSG00000104312)	1940.110621	-0.089264065	0.399096806	-0.223665194	0.823017831	0.981354473
SPATA6L (ENSG00000106686)	100.311555	0.205717149	0.940958287	0.218625153	0.826942058	0.981354473
CCNJ (ENSG00000107443)	1533.739563	0.120345377	0.556618436	0.216208032	0.828825593	0.981354473
PIGL (ENSG00000108474)	612.5823219	0.080697691	0.36500887	0.221084193	0.825026878	0.981354473
NDUFC1 (ENSG00000109390)	1813.171578	-0.046626879	0.211458996	-0.220500807	0.825481144	0.981354473
SNX15 (ENSG00000110025)	1183.32371	-0.073801461	0.333938269	-0.221003305	0.825089859	0.981354473
PAK1IP1 (ENSG00000111845)	2130.257024	0.065695004	0.294375442	0.223167408	0.823405217	0.981354473
GPR63 (ENSG00000112218)	190.8853088	0.239933468	1.108473152	0.216454018	0.828633864	0.981354473
NR2E1 (ENSG00000112333)	3.256257045	0.364419179	1.669647075	0.218261203	0.827225601	0.981354473
OTX1 (ENSG00000115507)	256.7151884	-0.195193656	0.905464148	-0.215573037	0.829320575	0.981354473
C2orf42 (ENSG00000115998)	460.5164465	0.050705453	0.235606096	0.215212824	0.829601393	0.981354473
DOCK7 (ENSG00000116641)	4278.070823	-0.095992513	0.440915963	-0.217711585	0.827653836	0.981354473
ADPRS (ENSG00000116863)	1909.342117	0.068420678	0.317397406	0.215567856	0.829324614	0.981354473
SSX2IP (ENSG00000117155)	2953.764941	-0.09468678	0.438654694	-0.215857213	0.82909905	0.981354473
IFT43 (ENSG00000119650)	839.7995962	0.087721643	0.403199608	0.217563809	0.827768985	0.981354473
RPAP2 (ENSG00000122484)	1302.397342	0.084967112	0.385903613	0.220177032	0.825733283	0.981354473
BAZ2B (ENSG00000123636)	1835.061267	-0.080653614	0.372868218	-0.216305951	0.828749271	0.981354473
RRP36 (ENSG00000124541)	2792.955837	0.067705858	0.307841682	0.219937267	0.825920012	0.981354473
ARMC7 (ENSG00000125449)	1050.01658	0.086329175	0.397961859	0.216928265	0.82826425	0.981354473
OPA3 (ENSG00000125741)	2221.053729	0.065508262	0.303035192	0.216173776	0.828852294	0.981354473
LRRC61 (ENSG00000127399)	1115.374932	-0.289443117	1.316212334	-0.219906097	0.825944288	0.981354473
ATF4 (ENSG00000128272)	21114.59371	0.068154148	0.311013077	0.219135956	0.826544142	0.981354473
UBE2M (ENSG00000130725)	4579.640769	-0.0403792	0.186479094	-0.216534726	0.82857096	0.981354473
GJA9 (ENSG00000131233)	5.366931171	0.21933784	0.979706149	0.223881253	0.822849704	0.981354473
TRAF3 (ENSG00000131323)	3464.718104	0.067835001	0.310194147	0.218685625	0.826894947	0.981354473
LRRCC1 (ENSG00000133739)	894.5483439	-0.09117783	0.408696297	-0.223094339	0.823462084	0.981354473
B4GALNT1 (ENSG00000135454)	2589.262306	0.23587253	1.053846457	0.223820585	0.822896912	0.981354473
NEK3 (ENSG00000136098)	689.74707	0.142524087	0.660563069	0.215761512	0.82917365	0.981354473
IL1RN (ENSG00000136689)	125.550651	0.304816237	1.414443482	0.215502592	0.829375491	0.981354473
ITPKA (ENSG00000137825)	497.5166725	0.210836907	0.960872538	0.219422346	0.826321064	0.981354473
HADHB (ENSG00000138029)	5538.279169	-0.060284806	0.273891485	-0.22010471	0.825789607	0.981354473
FAM13A (ENSG00000138640)	1189.056175	0.172527616	0.776282871	0.222248387	0.824120528	0.981354473
MARCHF9 (ENSG00000139266)	650.3639132	-0.116809917	0.52571637	-0.222191896	0.824164502	0.981354473
KCNH5 (ENSG00000140015)	29.8422906	-0.353123809	1.603757037	-0.220185353	0.825726803	0.981354473
CRTC3 (ENSG00000140577)	1798.492471	0.082631769	0.369766043	0.22347041	0.82316941	0.981354473
ARRB2 (ENSG00000141480)	1915.43689	-0.082440791	0.374424151	-0.220180218	0.825730802	0.981354473
FKBP10 (ENSG00000141756)	7930.157268	-0.215846987	0.969661742	-0.222600292	0.823846609	0.981354473
LMTK3 (ENSG00000142235)	339.0672671	0.232215898	1.037137653	0.223900749	0.822834533	0.981354473
CTU1 (ENSG00000142544)	251.5670819	0.099025978	0.449242682	0.220428695	0.825537299	0.981354473
KIF2C (ENSG00000142945)	6361.631115	0.07125714	0.330748398	0.215442133	0.829422624	0.981354473
CTTNBP2NL (ENSG00000143079)	1736.460839	0.097567168	0.444128696	0.219682197	0.826118671	0.981354473
TAMM41 (ENSG00000144559)	654.806455	0.052377946	0.238241853	0.219851992	0.825986426	0.981354473
SKP2 (ENSG00000145604)	5128.579757	-0.123006538	0.549872784	-0.223699993	0.822990752	0.981354473
SHROOM2 (ENSG00000146950)	1106.218947	-0.250492992	1.139486889	-0.219829639	0.826003835	0.981354473
ZCCHC7 (ENSG00000147905)	1411.428098	-0.07095033	0.32815343	-0.216210844	0.828823401	0.981354473
TAOK2 (ENSG00000149930)	4672.88285	-0.075887625	0.346471641	-0.219029832	0.82662681	0.981354473
C2orf50 (ENSG00000150873)	15.08643471	-0.202404023	0.919296289	-0.220172784	0.825736592	0.981354473
EYA3 (ENSG00000158161)	1777.420561	-0.072732189	0.337773534	-0.215328264	0.829511395	0.981354473
SLAMF8 (ENSG00000158714)	9.58507024	0.370400721	1.695830124	0.218418529	0.82710303	0.981354473
PTMS (ENSG00000159335)	9772.571811	0.082865932	0.37703384	0.219783806	0.826039532	0.981354473
ZNF222 (ENSG00000159885)	238.248285	-0.113533589	0.527220273	-0.215343747	0.829499324	0.981354473
PTH1R (ENSG00000160801)	22.89155991	0.203447506	0.931762389	0.218346982	0.827158771	0.981354473
LRP5 (ENSG00000162337)	7639.502136	-0.178018288	0.819828311	-0.217140937	0.828098512	0.981354473
ATF3 (ENSG00000162772)	981.8093605	0.126471613	0.566967659	0.223066715	0.823483583	0.981354473
RCHY1 (ENSG00000163743)	1737.295255	-0.058393183	0.266359202	-0.219227204	0.826473065	0.981354473
KIF15 (ENSG00000163808)	2660.411434	0.084522353	0.388848844	0.217365575	0.827923457	0.981354473
UVSSA (ENSG00000163945)	2012.216744	0.108939946	0.496336186	0.21948822	0.826269755	0.981354473
CFL2 (ENSG00000165410)	3781.711468	-0.136268775	0.622753247	-0.218816643	0.826792882	0.981354473
MMP10 (ENSG00000166670)	23.58841172	-0.253014446	1.146284593	-0.22072568	0.825306035	0.981354473
TBC1D2B (ENSG00000167202)	2022.21346	-0.09133928	0.411336656	-0.222054802	0.824271222	0.981354473
MAP4K2 (ENSG00000168067)	1308.048306	-0.086471156	0.389915621	-0.221768894	0.824493795	0.981354473
TMEM223 (ENSG00000168569)	1084.365547	0.074963609	0.337357039	0.222208523	0.82415156	0.981354473
TM4SF1 (ENSG00000169908)	14551.82994	0.27258797	1.228146528	0.221950691	0.824352269	0.981354473
GUSB (ENSG00000169919)	4987.47941	-0.095694261	0.431393104	-0.221826127	0.82444924	0.981354473
TMC7 (ENSG00000170537)	580.4595184	0.154674185	0.710577325	0.217673966	0.827683149	0.981354473
RARG (ENSG00000172819)	2135.9648	0.132781142	0.594561155	0.223326299	0.82328156	0.981354473
EVC2 (ENSG00000173040)	104.745141	-0.373994736	1.698435226	-0.220199587	0.825715718	0.981354473
REP15 (ENSG00000174236)	47.21728147	0.151618046	0.695917797	0.217867751	0.827532154	0.981354473
STAG3L3 (ENSG00000174353)	2185.48612	0.096852278	0.445701208	0.217303155	0.827972099	0.981354473
DMAP1 (ENSG00000178028)	2026.295483	-0.049036044	0.220476668	-0.222409219	0.823995335	0.981354473
IMPDH2 (ENSG00000178035)	15660.76171	0.056267919	0.256948216	0.218985444	0.826661387	0.981354473
ZNF543 (ENSG00000178229)	318.5682298	0.125223974	0.570591207	0.219463554	0.826288967	0.981354473
GEN1 (ENSG00000178295)	2999.047093	0.049315088	0.223353092	0.220794294	0.825252606	0.981354473
TMEM259 (ENSG00000182087)	6181.543727	0.086506435	0.390628829	0.221454302	0.824738715	0.981354473
BOLA2 (ENSG00000183336)	401.6425852	0.086137077	0.398647155	0.216073478	0.828930473	0.981354473
NOMO2 (ENSG00000185164)	14701.52342	-0.074773292	0.344666353	-0.216943984	0.828252	0.981354473
PRKAR1B (ENSG00000188191)	2035.34107	-0.124095292	0.563000637	-0.220417676	0.82554588	0.981354473
FAT4 (ENSG00000196159)	1176.182886	0.308423316	1.399758289	0.220340411	0.82560605	0.981354473
ASB13 (ENSG00000196372)	1274.308374	-0.10542255	0.476551946	-0.221219431	0.82492158	0.981354473
ZNF502 (ENSG00000196653)	249.1362441	-0.344958256	1.595284714	-0.21623617	0.828803661	0.981354473
ZXDB (ENSG00000198455)	830.5541045	0.152966796	0.709155852	0.21570265	0.829219536	0.981354473
SH2D1B (ENSG00000198574)	6.42502289	0.30644956	1.408016127	0.217646342	0.827704674	0.981354473
COPS8 (ENSG00000198612)	4627.012718	-0.068590081	0.309933227	-0.221305993	0.824854184	0.981354473
KLHL9 (ENSG00000198642)	2396.448155	-0.202226252	0.902771502	-0.224006021	0.822752618	0.981354473
SPRN (ENSG00000203772)	63.17966534	0.141264946	0.639675623	0.220838408	0.825218257	0.981354473
SAMD13 (ENSG00000203943)	75.10980256	0.209907306	0.963500017	0.217859162	0.827538847	0.981354473
ZNF805 (ENSG00000204524)	629.2487032	0.091665662	0.411165057	0.222941276	0.823581211	0.981354473
RNVU1-32 (ENSG00000207110)	1.353359827	-0.25768331	1.179720759	-0.218427376	0.827096137	0.981354473
RPL5P5 (ENSG00000213051)	1.925354644	-0.151837535	0.701099561	-0.216570575	0.828543019	0.981354473
LCAT (ENSG00000213398)	380.4495506	-0.131980716	0.59893349	-0.220359553	0.825591143	0.981354473
REPIN1 (ENSG00000214022)	6976.97873	0.074912692	0.34456305	0.217413597	0.827886036	0.981354473
ANG (ENSG00000214274)	264.7708659	-0.152601128	0.696269404	-0.21916966	0.826517889	0.981354473
RBM38-AS1 (ENSG00000218018)	10.46206877	-0.164147166	0.748843274	-0.219200962	0.826493506	0.981354473
ADAMTS7P4 (ENSG00000218052)	1.679906591	0.238389147	1.079571485	0.220818306	0.825233909	0.981354473
AC110619.1 (ENSG00000218416)	23.70111768	0.180167354	0.828301291	0.217514274	0.827807584	0.981354473
NDUFA4P1 (ENSG00000224550)	10.36990558	-0.181715872	0.831913858	-0.218431115	0.827093224	0.981354473
RPS15AP10 (ENSG00000225447)	2.234519521	0.172841719	0.802570963	0.215360046	0.829486618	0.981354473
RTRAFP1 (ENSG00000225496)	1.568679064	-0.18716571	0.852728249	-0.219490454	0.826268015	0.981354473
AL022157.1 (ENSG00000226310)	2.11705822	0.23556699	1.06939669	0.220280268	0.825652887	0.981354473
